-0.12 -1.812 -1.693 0.9665 0.787 -1.752 -0.885 -0.922 -0.793 -0.8655 -0.957 -0.81 -0.1405 -0.475 0.342
-0.12 -1.815 -1.694 0.9675 0.7875 -1.754 -0.888 -0.93 -0.798 -0.8655 -0.9535 -0.8065 -0.138 -0.4735 0.3445
-0.1195 -1.808 -1.689 0.964 0.785 -1.749 -0.894 -0.94 -0.806 -0.868 -0.953 -0.8055 -0.1365 -0.472 0.348
-0.1165 -1.81 -1.694 0.9635 0.789 -1.752 -0.898 -0.946 -0.8095 -0.869 -0.9525 -0.8025 -0.1375 -0.474 0.3515
-0.116 -1.812 -1.697 0.9645 0.791 -1.755 -0.901 -0.9545 -0.818 -0.8735 -0.952 -0.803 -0.137 -0.4755 0.356
-0.1155 -1.808 -1.694 0.962 0.789 -1.751 -0.9085 -0.9665 -0.826 -0.8755 -0.956 -0.8055 -0.1365 -0.473 0.359
-0.112 -1.804 -1.692 0.958 0.7905 -1.748 -0.914 -0.974 -0.8305 -0.878 -0.956 -0.8035 -0.1345 -0.465 0.363
-0.1125 -1.802 -1.69 0.9575 0.789 -1.746 -0.9185 -0.982 -0.837 -0.8825 -0.9565 -0.803 -0.1325 -0.463 0.3665
-0.1155 -1.805 -1.69 0.9605 0.7875 -1.748 -0.9235 -0.99 -0.8435 -0.884 -0.9585 -0.805 -0.134 -0.4715 0.3695
-0.115 -1.803 -1.688 0.959 0.7865 -1.745 -0.93 -1 -0.8515 -0.889 -0.96 -0.8065 -0.1355 -0.468 0.3725
-0.116 -1.802 -1.687 0.9595 0.786 -1.744 -0.935 -1.006 -0.857 -0.8915 -0.962 -0.8075 -0.134 -0.463 0.376
-0.1165 -1.801 -1.685 0.959 0.784 -1.743 -0.9385 -1.013 -0.8615 -0.893 -0.962 -0.811 -0.133 -0.4635 0.378
-0.116 -1.803 -1.687 0.96 0.7855 -1.745 -0.9425 -1.02 -0.8665 -0.8955 -0.962 -0.81 -0.1335 -0.469 0.3805
-0.1155 -1.802 -1.685 0.9585 0.7855 -1.744 -0.9445 -1.024 -0.869 -0.8955 -0.962 -0.808 -0.1325 -0.467 0.3835
-0.118 -1.802 -1.685 0.96 0.7835 -1.743 -0.9465 -1.028 -0.872 -0.8955 -0.9605 -0.8075 -0.1315 -0.465 0.386
-0.1195 -1.812 -1.692 0.9655 0.7865 -1.752 -0.949 -1.03 -0.874 -0.8955 -0.9585 -0.806 -0.1305 -0.471 0.39
-0.117 -1.812 -1.695 0.9645 0.7895 -1.754 -0.951 -1.035 -0.8755 -0.896 -0.958 -0.806 -0.1305 -0.4725 0.3915
-0.1175 -1.813 -1.696 0.966 0.7895 -1.755 -0.9525 -1.036 -0.8775 -0.8965 -0.958 -0.8045 -0.1295 -0.4735 0.3945
-0.12 -1.814 -1.694 0.967 0.7875 -1.754 -0.955 -1.04 -0.8785 -0.8955 -0.9565 -0.802 -0.128 -0.4745 0.3955
-0.118 -1.815 -1.698 0.967 0.79 -1.756 -0.957 -1.042 -0.8805 -0.894 -0.9545 -0.8005 -0.128 -0.476 0.398
-0.115 -1.819 -1.705 0.9675 0.795 -1.762 -0.957 -1.045 -0.8805 -0.8935 -0.952 -0.7975 -0.126 -0.4845 0.401
-0.1125 -1.821 -1.708 0.967 0.7975 -1.764 -0.9595 -1.046 -0.8825 -0.8935 -0.95 -0.797 -0.126 -0.486 0.4015
-0.112 -1.815 -1.704 0.9645 0.796 -1.76 -0.9625 -1.05 -0.8855 -0.8955 -0.951 -0.798 -0.1275 -0.4785 0.4045
-0.1105 -1.817 -1.706 0.964 0.798 -1.762 -0.964 -1.054 -0.8865 -0.8955 -0.951 -0.798 -0.1265 -0.483 0.406
-0.107 -1.819 -1.712 0.9635 0.8025 -1.766 -0.966 -1.054 -0.8885 -0.8945 -0.95 -0.7955 -0.1245 -0.486 0.4085
-0.105 -1.815 -1.71 0.96 0.8025 -1.762 -0.97 -1.058 -0.891 -0.897 -0.9515 -0.7965 -0.124 -0.4825 0.41
-0.1055 -1.814 -1.709 0.96 0.802 -1.762 -0.975 -1.062 -0.894 -0.898 -0.9515 -0.7975 -0.123 -0.485 0.411
-0.104 -1.815 -1.71 0.9595 0.8035 -1.762 -0.9775 -1.065 -0.896 -0.8985 -0.952 -0.797 -0.121 -0.4865 0.4115
-0.1025 -1.813 -1.711 0.958 0.8045 -1.762 -0.9815 -1.067 -0.8975 -0.8985 -0.954 -0.7985 -0.119 -0.4855 0.412
-0.103 -1.814 -1.712 0.9585 0.8045 -1.763 -0.9835 -1.071 -0.9 -0.9 -0.9555 -0.7985 -0.1185 -0.4885 0.4145
-0.1 -1.812 -1.712 0.956 0.806 -1.762 -0.9875 -1.073 -0.902 -0.9025 -0.959 -0.803 -0.12 -0.486 0.415
-0.098 -1.808 -1.71 0.953 0.8065 -1.759 -0.9905 -1.075 -0.904 -0.902 -0.96 -0.8035 -0.118 -0.4825 0.416
-0.0985 -1.813 -1.716 0.956 0.8085 -1.764 -0.9875 -1.073 -0.9045 -0.9005 -0.957 -0.8 -0.1175 -0.4865 0.417
-0.099 -1.815 -1.716 0.9575 0.809 -1.766 -0.991 -1.073 -0.9045 -0.8995 -0.9595 -0.8025 -0.118 -0.483 0.418
-0.1005 -1.815 -1.714 0.958 0.8075 -1.765 -0.9905 -1.075 -0.904 -0.899 -0.96 -0.8015 -0.1165 -0.487 0.418
-0.101 -1.821 -1.72 0.9615 0.81 -1.77 -0.9905 -1.071 -0.902 -0.8975 -0.957 -0.8 -0.1155 -0.495 0.4195
-0.1015 -1.825 -1.723 0.9635 0.811 -1.774 -0.991 -1.072 -0.9 -0.8955 -0.9545 -0.7995 -0.113 -0.491 0.421
-0.1015 -1.827 -1.726 0.9645 0.8125 -1.776 -0.9885 -1.069 -0.897 -0.8925 -0.952 -0.798 -0.1115 -0.4945 0.4215
-0.1015 -1.827 -1.726 0.965 0.8125 -1.777 -0.99 -1.067 -0.8965 -0.8905 -0.9515 -0.797 -0.111 -0.5005 0.4225
-0.102 -1.828 -1.726 0.965 0.812 -1.777 -0.9895 -1.067 -0.896 -0.891 -0.9505 -0.7965 -0.11 -0.503 0.4215
-0.099 -1.831 -1.732 0.965 0.817 -1.782 -0.987 -1.063 -0.8915 -0.889 -0.946 -0.793 -0.1085 -0.505 0.4225
-0.095 -1.833 -1.738 0.964 0.8215 -1.785 -0.987 -1.062 -0.89 -0.8875 -0.944 -0.792 -0.108 -0.5005 0.423
-0.096 -1.831 -1.734 0.9635 0.8195 -1.782 -0.987 -1.062 -0.8915 -0.8885 -0.945 -0.795 -0.1105 -0.5065 0.421
-0.0955 -1.835 -1.74 0.9655 0.8225 -1.788 -0.9875 -1.06 -0.89 -0.888 -0.9445 -0.794 -0.111 -0.518 0.4225
-0.091 -1.837 -1.746 0.964 0.828 -1.792 -0.989 -1.059 -0.891 -0.8855 -0.943 -0.794 -0.1105 -0.514 0.4225
-0.088 -1.833 -1.744 0.961 0.8285 -1.788 -0.989 -1.058 -0.891 -0.8835 -0.9435 -0.7945 -0.1105 -0.5105 0.4205
-0.087 -1.829 -1.742 0.9585 0.828 -1.786 -0.9905 -1.058 -0.8905 -0.8855 -0.945 -0.795 -0.1095 -0.5095 0.4195
-0.0855 -1.829 -1.743 0.9575 0.829 -1.786 -0.9925 -1.058 -0.892 -0.8885 -0.9445 -0.797 -0.1085 -0.5085 0.419
-0.083 -1.829 -1.746 0.9565 0.8315 -1.788 -0.995 -1.06 -0.894 -0.891 -0.946 -0.7995 -0.1085 -0.5075 0.42
-0.082 -1.829 -1.747 0.956 0.8325 -1.788 -0.996 -1.06 -0.8925 -0.8905 -0.9465 -0.8 -0.1085 -0.503 0.42
-0.0835 -1.827 -1.744 0.956 0.8305 -1.786 -0.9975 -1.06 -0.893 -0.8905 -0.948 -0.8005 -0.1085 -0.5 0.4205
-0.084 -1.827 -1.742 0.9555 0.829 -1.784 -1 -1.061 -0.895 -0.891 -0.951 -0.804 -0.1095 -0.498 0.4195
-0.0845 -1.831 -1.747 0.958 0.8315 -1.79 -0.9975 -1.059 -0.892 -0.8885 -0.9495 -0.804 -0.109 -0.506 0.419
-0.086 -1.83 -1.744 0.9585 0.829 -1.787 -0.9975 -1.058 -0.8905 -0.889 -0.9505 -0.804 -0.109 -0.5095 0.4195
-0.088 -1.829 -1.742 0.959 0.827 -1.786 -0.9965 -1.057 -0.889 -0.886 -0.9495 -0.8045 -0.1085 -0.506 0.4195
-0.0875 -1.836 -1.748 0.962 0.8305 -1.792 -0.9945 -1.054 -0.887 -0.8825 -0.947 -0.803 -0.108 -0.5065 0.42
-0.0885 -1.839 -1.75 0.9635 0.831 -1.794 -0.994 -1.051 -0.8835 -0.882 -0.9455 -0.8025 -0.1095 -0.507 0.4205
-0.0895 -1.841 -1.752 0.9655 0.831 -1.796 -0.99 -1.048 -0.881 -0.8785 -0.945 -0.8015 -0.11 -0.512 0.4205
-0.09 -1.843 -1.753 0.9665 0.832 -1.798 -0.9875 -1.044 -0.878 -0.8745 -0.9425 -0.8 -0.11 -0.518 0.4185
-0.0905 -1.845 -1.754 0.9675 0.8315 -1.799 -0.987 -1.042 -0.8755 -0.872 -0.941 -0.799 -0.1085 -0.5225 0.419
-0.0885 -1.849 -1.76 0.969 0.8355 -1.804 -0.9855 -1.04 -0.873 -0.8715 -0.941 -0.797 -0.108 -0.527 0.419
-0.089 -1.851 -1.762 0.97 0.837 -1.806 -0.983 -1.038 -0.8695 -0.87 -0.939 -0.797 -0.1105 -0.529 0.4175
-0.088 -1.847 -1.758 0.9675 0.8355 -1.802 -0.9825 -1.038 -0.87 -0.868 -0.9375 -0.7975 -0.109 -0.528 0.4155
-0.086 -1.849 -1.762 0.9675 0.838 -1.805 -0.982 -1.036 -0.867 -0.8675 -0.9365 -0.795 -0.108 -0.5305 0.414
-0.0825 -1.85 -1.767 0.9665 0.8425 -1.808 -0.9805 -1.035 -0.8665 -0.869 -0.939 -0.796 -0.108 -0.5315 0.4155
-0.08 -1.843 -1.763 0.962 0.8415 -1.803 -0.9805 -1.034 -0.867 -0.869 -0.939 -0.796 -0.1055 -0.526 0.416
-0.082 -1.843 -1.76 0.963 0.839 -1.802 -0.9825 -1.034 -0.866 -0.869 -0.9385 -0.797 -0.107 -0.525 0.4155
-0.0815 -1.842 -1.76 0.962 0.8395 -1.801 -0.9835 -1.036 -0.868 -0.8705 -0.941 -0.7995 -0.107 -0.528 0.4145
-0.0805 -1.839 -1.758 0.96 0.8395 -1.799 -0.985 -1.036 -0.8695 -0.872 -0.9425 -0.802 -0.107 -0.527 0.412
-0.0785 -1.836 -1.757 0.9575 0.8395 -1.796 -0.9865 -1.036 -0.8705 -0.873 -0.9435 -0.804 -0.109 -0.523 0.4115
-0.0775 -1.831 -1.754 0.955 0.8385 -1.792 -0.9855 -1.036 -0.871 -0.873 -0.9445 -0.804 -0.108 -0.523 0.4115
-0.078 -1.833 -1.754 0.9555 0.8385 -1.794 -0.9855 -1.036 -0.8705 -0.874 -0.9455 -0.807 -0.1095 -0.5225 0.4115
-0.0795 -1.837 -1.756 0.958 0.839 -1.796 -0.9835 -1.034 -0.869 -0.8735 -0.9455 -0.805 -0.1105 -0.5205 0.4115
-0.0815 -1.834 -1.752 0.958 0.836 -1.793 -0.985 -1.034 -0.8685 -0.8735 -0.9455 -0.805 -0.111 -0.524 0.4095
-0.081 -1.833 -1.751 0.957 0.835 -1.792 -0.985 -1.032 -0.8665 -0.872 -0.944 -0.8055 -0.1115 -0.5225 0.4095
-0.081 -1.835 -1.754 0.9585 0.837 -1.794 -0.9815 -1.029 -0.865 -0.8685 -0.942 -0.8025 -0.1105 -0.5255 0.4095
-0.0805 -1.837 -1.757 0.9595 0.8385 -1.797 -0.9795 -1.027 -0.8635 -0.868 -0.942 -0.802 -0.111 -0.534 0.408
-0.081 -1.84 -1.758 0.9605 0.839 -1.799 -0.977 -1.024 -0.861 -0.8665 -0.942 -0.8005 -0.111 -0.533 0.41
-0.08 -1.839 -1.758 0.96 0.8395 -1.799 -0.9755 -1.022 -0.8585 -0.866 -0.9415 -0.8 -0.11 -0.534 0.41
-0.08 -1.84 -1.76 0.9605 0.84 -1.8 -0.9735 -1.022 -0.8555 -0.864 -0.94 -0.799 -0.1095 -0.534 0.4085
-0.079 -1.843 -1.764 0.961 0.8425 -1.803 -0.971 -1.017 -0.8535 -0.861 -0.938 -0.7955 -0.1095 -0.5395 0.4095
-0.0775 -1.843 -1.765 0.9605 0.844 -1.804 -0.9705 -1.016 -0.853 -0.8615 -0.937 -0.796 -0.109 -0.535 0.41
-0.078 -1.839 -1.761 0.959 0.8415 -1.8 -0.9695 -1.017 -0.8525 -0.8615 -0.9375 -0.798 -0.11 -0.529 0.408
-0.0765 -1.842 -1.765 0.9595 0.8445 -1.804 -0.97 -1.016 -0.851 -0.8595 -0.938 -0.798 -0.11 -0.538 0.408
-0.0755 -1.844 -1.768 0.96 0.8465 -1.806 -0.969 -1.016 -0.851 -0.86 -0.9385 -0.797 -0.1105 -0.5375 0.409
-0.0775 -1.839 -1.762 0.9585 0.8425 -1.8 -0.969 -1.017 -0.851 -0.861 -0.9385 -0.798 -0.113 -0.534 0.4065
-0.0765 -1.835 -1.76 0.9565 0.8415 -1.798 -0.9715 -1.016 -0.853 -0.862 -0.94 -0.8 -0.112 -0.531 0.4055
-0.073 -1.833 -1.76 0.953 0.844 -1.796 -0.9735 -1.02 -0.855 -0.864 -0.943 -0.8015 -0.1125 -0.53 0.404
-0.072 -1.833 -1.76 0.9525 0.845 -1.796 -0.976 -1.022 -0.8565 -0.8665 -0.9455 -0.8035 -0.1125 -0.535 0.4035
-0.073 -1.831 -1.758 0.9525 0.843 -1.795 -0.9765 -1.021 -0.8575 -0.8675 -0.946 -0.8045 -0.1125 -0.529 0.403
-0.0745 -1.828 -1.754 0.9515 0.84 -1.791 -0.9765 -1.023 -0.8575 -0.869 -0.9475 -0.8065 -0.114 -0.523 0.4025
-0.0725 -1.825 -1.753 0.949 0.8405 -1.789 -0.979 -1.024 -0.8575 -0.8695 -0.949 -0.807 -0.1125 -0.5225 0.403
-0.074 -1.829 -1.755 0.9515 0.841 -1.792 -0.9775 -1.022 -0.858 -0.8685 -0.9465 -0.8055 -0.112 -0.521 0.403
-0.078 -1.829 -1.752 0.954 0.837 -1.79 -0.975 -1.02 -0.8575 -0.8675 -0.945 -0.806 -0.1125 -0.527 0.4025
-0.08 -1.83 -1.75 0.9555 0.835 -1.79 -0.9755 -1.022 -0.8555 -0.8665 -0.9465 -0.806 -0.1135 -0.5285 0.4015
-0.0835 -1.838 -1.754 0.9615 0.8355 -1.796 -0.9745 -1.021 -0.854 -0.8655 -0.945 -0.8045 -0.1135 -0.529 0.4025
-0.086 -1.841 -1.756 0.9645 0.835 -1.798 -0.9725 -1.02 -0.851 -0.864 -0.943 -0.803 -0.1135 -0.527 0.404
-0.09 -1.845 -1.755 0.9675 0.8325 -1.8 -0.9705 -1.016 -0.8485 -0.8635 -0.9435 -0.8025 -0.1155 -0.5275 0.404
-0.0915 -1.847 -1.755 0.969 0.832 -1.801 -0.9695 -1.014 -0.8475 -0.862 -0.941 -0.804 -0.117 -0.533 0.4025
-0.092 -1.846 -1.754 0.969 0.831 -1.8 -0.9675 -1.014 -0.847 -0.86 -0.94 -0.8025 -0.115 -0.5375 0.402
-0.093 -1.849 -1.756 0.9715 0.832 -1.803 -0.967 -1.013 -0.8445 -0.8585 -0.94 -0.7995 -0.1135 -0.54 0.4025
-0.092 -1.849 -1.758 0.971 0.833 -1.804 -0.966 -1.012 -0.844 -0.859 -0.94 -0.7995 -0.1155 -0.5355 0.402
-0.0915 -1.843 -1.752 0.9675 0.8305 -1.798 -0.9665 -1.012 -0.845 -0.859 -0.942 -0.8005 -0.116 -0.5345 0.4
-0.09 -1.847 -1.756 0.9685 0.8335 -1.802 -0.9665 -1.012 -0.845 -0.858 -0.9415 -0.8005 -0.116 -0.5375 0.401
-0.093 -1.851 -1.758 0.9725 0.833 -1.805 -0.9665 -1.014 -0.8465 -0.8605 -0.9425 -0.8025 -0.117 -0.5405 0.4015
-0.0955 -1.851 -1.755 0.973 0.83 -1.802 -0.971 -1.018 -0.849 -0.8625 -0.945 -0.805 -0.117 -0.5385 0.4
-0.0955 -1.849 -1.753 0.9725 0.829 -1.8 -0.974 -1.018 -0.8515 -0.864 -0.9455 -0.808 -0.1185 -0.538 0.3995
-0.0965 -1.847 -1.75 0.9715 0.8275 -1.798 -0.974 -1.02 -0.853 -0.8645 -0.947 -0.809 -0.119 -0.535 0.399
-0.0955 -1.845 -1.748 0.97 0.827 -1.796 -0.9755 -1.024 -0.854 -0.8665 -0.948 -0.8095 -0.1185 -0.5285 0.399
-0.095 -1.843 -1.748 0.9695 0.827 -1.796 -0.976 -1.026 -0.8565 -0.87 -0.9485 -0.81 -0.119 -0.5305 0.3985
-0.095 -1.842 -1.747 0.9685 0.8265 -1.794 -0.978 -1.028 -0.858 -0.8715 -0.9495 -0.8125 -0.121 -0.529 0.398
-0.0945 -1.84 -1.745 0.9675 0.8255 -1.792 -0.981 -1.03 -0.859 -0.8725 -0.95 -0.8155 -0.1215 -0.531 0.3965
-0.095 -1.843 -1.748 0.969 0.827 -1.796 -0.9795 -1.028 -0.859 -0.8715 -0.9495 -0.8135 -0.1185 -0.5335 0.397
-0.0955 -1.843 -1.747 0.969 0.826 -1.794 -0.98 -1.028 -0.8585 -0.871 -0.951 -0.8135 -0.119 -0.528 0.398
